file_name,image_path,gemini_guess,your_guess,user_description,similarity_gemini_vs_your_guess,similarity_gemini_vs_user_description,taxonomy_gemini_main,taxonomy_gemini_ingredients,taxonomy_gemini_categories,usda_main_gemini,usda_sub_gemini,usda_main_manual,usda_sub_manual,usda_main_agreement,Calories,Protein_g,Fat_g,Carbs_g,ServingSize,ServingUnit,Brand,DataType,Description,FDC_ID,MatchConfidence
image_150.png,/images/image_150.png,ice cream,Muesli,Muesli,0.848,0.8658,ice cream,"cream, sugar, flavorings","dairy, dessert",Milk and Dairy,Dairy Drinks,Grains,Ready-to-Eat Cereals,False,200.0,3.08,10.8,24.6,65.0,g,"Wal-Mart Stores, Inc.",Branded,ICE CREAM,2100807.0,100.0
image_151.png,/images/image_151.png,Toast,Toast,Bread And Jam,1.0,0.8625,Toast,Bread,Grains,Grains,"Breads, Rolls, Tortillas",Grains,"Breads, Rolls, Tortillas",True,315.0,10.5,6.6,52.6,,,,SR Legacy,"Bread, egg, toasted",172674.0,45.0
image_152.png,/images/image_152.png,blueberries,Blueberries,Blueberries,0.9929,0.8633,blueberries,blueberries,fruit,Fruit,Fruits,Fruit,Fruits,True,57.0,0.71,0.71,12.1,140.0,GRM,,Branded,BLUEBERRIES,2626383.0,100.0
image_153.png,/images/image_153.png,salad with lettuce and tomatoes,Lettuce and tomato salad,Salad W Goddess Dressing,0.9792,0.8027,salad,"lettuce, tomatoes",vegetables,Vegetables,"Vegetables, excluding potatoes",Mixed Dishes,Mixed Dishes - Bean/Vegetable-based,False,221.0,12.3,12.0,16.0,,,,SR Legacy,"SUBWAY, tuna sub on white bread with lettuce and tomato",170316.0,64.0
image_154.png,/images/image_154.png,"pineapple chunks, bananas, apples, raisins","Bananas , apples , pineapples and raisins",Banana Apples Pineapple Raisins,0.9765,0.8153,Fruit Salad,"pineapple chunks, bananas, apples, raisins","fruit, dried fruit",Fruit,Fruits,Fruit,Fruits,True,367.0,3.33,6.67,76.7,30.0,g,"Waymouth Farms, Inc.",Branded,"BANANA CHIPS, RAISINS, DRIED PAPAYA, PINEAPPLE, APRICOTS, CRANBERRIES & APPLES",2130936.0,65.0
image_155.png,/images/image_155.png,chocolate wafer cookies,Chocolate cookies,Cookies,0.9486,0.828,chocolate wafer cookies,"chocolate, wafer","dessert, baked goods, snacks",Snacks and Sweets,Sweet Bakery Products,Snacks and Sweets,Sweet Bakery Products,True,433.0,6.6,14.2,72.7,,,,SR Legacy,"Cookies, chocolate wafers",172714.0,98.0
image_156.png,/images/image_156.png,bread with butter,Bread with butter,Butter,0.9995,0.8271,bread with butter,"bread, butter","grains, dairy",Mixed Dishes,Other,Mixed Dishes,Other,True,1310.0,13.0,4.27,55.8,,,,SR Legacy,"Bread, wheat, toasted",172687.0,67.0
image_157.png,/images/image_157.png,Raisins,Raisins,Dry Cherries,1.0,0.8579,Raisins,Raisins,Fruits,Fruit,Fruits,Fruit,Fruits,True,300.0,2.5,0.0,80.0,40.0,g,"Supervalu, Inc.",Branded,RAISINS,2393112.0,100.0
image_158.png,/images/image_158.png,apple slices,Apple slices,Apple,0.9988,0.8331,apple slices,apple,fruit,Fruit,Fruits,Fruit,Fruits,True,57.0,0.0,0.0,12.9,140.0,GRM,"Crunch Pak Holding Company, LLC",Branded,APPLE SLICES,2627631.0,100.0
image_159.png,/images/image_159.png,coffee,coffee,Vegetable Juice,1.0,0.866,coffee,"coffee beans, water",beverage,Beverages,Coffee and Tea,Beverages,Coffee and Tea,True,310.0,2.38,23.8,21.4,84.0,g,"Gott Ice Cream, LLC",Branded,COFFEE,2091869.0,100.0
image_160.png,/images/image_160.png,steel cut oats,Steel cut Oats,Oatmeal Steel Cut,0.9965,0.8426,steel cut oats,steel cut oats,grains,Grains,Cooked Grains,Grains,Cooked Grains,True,378.0,13.3,6.67,66.7,45.0,g,"The Hain Celestial Group, Inc.",Branded,STEEL CUT OATS,2121423.0,100.0
image_161.png,/images/image_161.png,polenta with tomato sauce and parmesan cheese,Polenta,Polenta,0.9234,0.8035,polenta with tomato sauce and parmesan cheese,"polenta, tomato sauce, parmesan cheese","grains, sauce, dairy",Mixed Dishes,Mixed Dishes - Bean/Vegetable-based,Grains,Cooked Grains,False,59.0,2.13,1.93,10.2,,,,SR Legacy,"Tomato products, canned, sauce, with herbs and cheese",170057.0,74.0
image_162.png,/images/image_162.png,pear slices,Pear slices,Pear,0.9983,0.833,pear slices,pear,fruit,Fruit,Fruits,Fruit,Fruits,True,48.0,0.0,0.0,11.2,125.0,g,Brookshire Grocery Company,Branded,PEAR SLICES,2100200.0,100.0
image_163.png,/images/image_163.png,tea,Herbal Tea,Peppermint Herbal Tea 360Ml,0.936,0.872,tea,"tea leaves, water",beverages,Beverages,Coffee and Tea,Beverages,Coffee and Tea,True,34.0,0.0,0.0,8.46,473.0,ml,Snapple Beverage Corp.,Branded,TEA,540031.0,100.0
image_164.png,/images/image_164.png,trail mix,Trail Mix,Nut Mix,0.9969,0.8471,trail mix,,snack,Snacks and Sweets,Savory Snacks,Snacks and Sweets,Savory Snacks,True,533.0,16.7,40.0,,30.0,IU,"Ellis Pecan Co., Inc.",Branded,TRAIL MIX,2503801.0,100.0
image_165.png,/images/image_165.png,Numi tea,Green Tea,Green Tea Decaf,0.905,0.8514,Numi Tea,"tea leaves, various herbs/spices (depending on the flavor)","beverages, tea, herbal tea",Beverages,Coffee and Tea,Beverages,Coffee and Tea,True,2.0,0.0,0.0,0.17,600.0,ml,Snapple Beverage Corp.,Branded,"TEA, TEA",2243921.0,53.0
image_166.png,/images/image_166.png,coffee,coffee,Coffee Cashew Milk Truvia,1.0,0.866,coffee,"coffee beans, water",beverage,Beverages,Coffee and Tea,Beverages,Coffee and Tea,True,310.0,2.38,23.8,21.4,84.0,g,"Gott Ice Cream, LLC",Branded,COFFEE,2091869.0,100.0
image_167.png,/images/image_167.png,Doritos chips,Doritos,Snack,0.9868,0.8388,Doritos chips,"Corn, Vegetable Oil, Salt, Cheese, Spices","Snacks, Processed Foods",Snacks and Sweets,Savory Snacks,Snacks and Sweets,Savory Snacks,True,500.0,7.14,28.6,57.1,28.0,g,Frito-Lay Company,Branded,"DORITOS, FLAMAS, TORTILLA CHIPS",1633349.0,62.0
image_168.png,/images/image_168.png,coffee with cream,Coffee with cream,Morning Coffee,0.9993,0.8137,coffee with cream,"coffee, cream","beverage, dairy",Beverages,Coffee and Tea,Beverages,Coffee and Tea,True,350.0,6.15,34.4,5.52,,,,SR Legacy,"Cheese, cream",173418.0,62.0
image_169.png,/images/image_169.png,pasta with sauce,pasta,Tuna Grub,0.9453,0.8223,pasta with sauce,"pasta, sauce","grains, sauce",Mixed Dishes,Mixed Dishes - Grain-based,Grains,Cooked Grains,False,297.0,2.22,0.71,13.9,,,,SR Legacy,"Pasta with tomato sauce, no meat, canned",172100.0,59.0
image_170.png,/images/image_170.png,"soft-boiled egg, coffee with cream",Boiled egg and coffee with cream,Brewed Coffee With Buffalo Mil,0.9795,0.8019,soft-boiled egg and coffee,"egg, coffee, cream","protein, beverage, dairy",Mixed Dishes,Other,Mixed Dishes,Other,True,138.0,0.83,0.23,8.14,,,,SR Legacy,"Eggplant, cooked, boiled, drained, with salt",169352.0,68.0
image_171.png,/images/image_171.png,Munchies snack mix,Munchies Snack Mix,Munchies Snack Mix,0.9976,0.8266,Munchies snack mix,,Snack Mix,Snacks and Sweets,Savory Snacks,Snacks and Sweets,Savory Snacks,True,433.0,13.3,26.7,53.3,30.0,g,CIBO VITA INC,Branded,MUNCHIE MIX,1914985.0,76.0
image_172.png,/images/image_172.png,tomato salad with feta and multigrain bread,"Feta cheese , tomato salad and multigrain bread",Feta Cheese Tomato Toast,0.9837,0.8,tomato salad,"tomato, feta, multigrain bread","vegetables, dairy, grains",Mixed Dishes,Mixed Dishes - Bean/Vegetable-based,Mixed Dishes,Mixed Dishes - Bean/Vegetable-based,True,1360.0,1.8,35.0,2.0,,,,SR Legacy,"Salad dressing, bacon and tomato",167704.0,62.0
image_173.png,/images/image_173.png,Greek Style Yogurt,Greek yogurt,Greek Yoghurt,0.9802,0.8323,Greek Style Yogurt,Yogurt,"Dairy, Protein",Milk and Dairy,Yogurt,Milk and Dairy,Yogurt,True,305.0,9.95,1.92,3.94,,,,SR Legacy,"Yogurt, Greek, plain, lowfat",170903.0,70.0
image_174.png,/images/image_174.png,gnocchi with onions,Gnocchi,Gnocchi,0.9405,0.8146,gnocchi,"gnocchi, onions","pasta, vegetables",Mixed Dishes,Mixed Dishes - Bean/Vegetable-based,Grains,Cooked Grains,False,148.0,0.89,0.13,7.68,,,,Foundation,"Onions, white, raw",1104962.0,57.0
image_175.png,/images/image_175.png,peach,Cheese,Cheese,0.8358,0.8761,peach,peach,fruit,Fruit,Fruits,Milk and Dairy,Cheese,False,411.0,4.44,22.2,53.3,45.0,g,The Kroger Co.,Branded,PEACH,2053614.0,100.0
image_176.png,/images/image_176.png,,Empty,1 Cup Black Coffee,0.8614,1.0,Unknown,,,Other,Other,Other,Other,True,,,,,,,,,,,
image_177.png,/images/image_177.png,mushroom pizza,Mushroom Pizza,Pizza,0.9981,0.8263,mushroom pizza,"pizza dough, tomato sauce, cheese, mushrooms","baked goods, pizza, vegetables, dairy, grains",Mixed Dishes,Mixed Dishes - Pizza,Mixed Dishes,Mixed Dishes - Pizza,True,,3.5,0.24,5.76,,,,Foundation,"Mushroom, pioppini",2003604.0,71.0
image_178.png,/images/image_178.png,,Empty ,Dry White Wine,0.8543,1.0,Unknown,,,Other,Other,Other,Other,True,,,,,,,,,,,
image_179.png,/images/image_179.png,breaded cutlet with applesauce and potato salad,Potato salad and fried chicken with apple sauce,Chicken Schnitzel Potato Salad,0.9156,0.7978,Unknown,,,Mixed Dishes,"Mixed Dishes - Meat, Poultry, Seafood",Mixed Dishes,"Mixed Dishes - Meat, Poultry, Seafood",True,75.0,0.89,0.89,15.6,,,,SR Legacy,"Babyfood, cereal, oatmeal, with applesauce and bananas, strained",171362.0,64.0
image_180.png,/images/image_180.png,Oatmeal with raspberry and pistachio nuts,Oatmeal with raspberry and pistachio nuts,Oats Berries Yoghurt Prune,1.0,0.8024,Oatmeal,"Oats, Raspberries, Pistachio Nuts","Grains, Fruits, Nuts",Grains,Cooked Cereals,Grains,Cooked Cereals,True,2380.0,21.0,45.8,27.6,,,,SR Legacy,"Nuts, pistachio nuts, dry roasted, with salt added",169426.0,66.0
image_181.png,/images/image_181.png,No food items,Empty ,Vietnamese Beef Soup,0.8959,0.8135,No food items,,,Other,Other,Other,Other,True,89.0,1.65,2.82,14.6,,,,SR Legacy,"Fast foods, potato, mashed",170699.0,49.0
image_182.png,/images/image_182.png,Bark Thins snacking chocolate,Bark Thins dark chocolate with pumpkin seeds,Bark Thins,0.9233,0.8206,Bark Thins,Chocolate,"Snacks, Sweets, Chocolate",Snacks and Sweets,Candy,Snacks and Sweets,Candy,True,404.0,5.1,13.5,73.0,,,,SR Legacy,"Snacks, crisped rice bar, chocolate chip",167951.0,60.0
image_183.png,/images/image_183.png,tortillas with chili sauce,Tortilla with capsicum and chilli sauce,Ham Quesadilla,0.9327,0.8027,tortillas with chili sauce,"tortillas, chili sauce","grains, sauce",Mixed Dishes,Mixed Dishes - Mexican,Mixed Dishes,Mixed Dishes - Mexican,True,497.0,6.62,22.3,67.4,,,,SR Legacy,"Tortilla chips, yellow, plain, salted",173143.0,67.0
image_184.png,/images/image_184.png,blueberries with cream,Blueberries with yogurt,Blueberries Yogurt,0.942,0.8213,blueberries with cream,"blueberries, cream","fruit, dairy",Fruit,Fruits,Mixed Dishes,Mixed Dishes - Bean/Vegetable-based,False,,0.703,0.306,14.6,,,,Foundation,"Blueberries, raw",2346411.0,81.0
image_185.png,/images/image_185.png,broth,Broth ,Bone Broth With Egg,0.9951,0.8532,broth,,"soups, liquids",Condiments and Sauces,Condiments and Sauces,Condiments and Sauces,Condiments and Sauces,True,2.0,0.42,0.0,0.42,240.0,ml,Harris-Teeter Inc.,Branded,BROTH,498006.0,100.0
image_186.png,/images/image_186.png,Porridge,halwa,Halwa,0.8507,0.8542,Porridge,,Grains,Grains,Cooked Cereals,Snacks and Sweets,Other Desserts,False,360.0,14.0,2.0,70.0,50.0,g,Coast to Coast Produce,Branded,"TEFF PORRIDGE, IVORY",2432400.0,59.0
image_187.png,/images/image_187.png,cooked bitter melon,Cooked bitter gourd,Bitter Gourd Subzi,0.9803,0.8213,cooked bitter melon,bitter melon,vegetables,Vegetables,"Vegetables, excluding potatoes",Vegetables,"Vegetables, excluding potatoes",True,21.0,0.0,0.0,4.26,47.0,g,Coast Produce Company,Branded,BITTER MELON,1548192.0,77.0
image_188.png,/images/image_188.png,Pasta dish,Empty ,Pepperoni Pizza,0.7749,0.8418,Pasta dish,Pasta,Grains,Mixed Dishes,Mixed Dishes - Grain-based,Other,Other,False,371.0,13.0,1.51,74.7,,,,SR Legacy,"Pasta, dry, enriched",169736.0,64.0
image_189.png,/images/image_189.png,"toast, salmon slices, scrambled eggs, green salad","Scrambled eggs , smoked salmon , toast and salad",Scrambled Egg Smoked Salmon.,0.9735,0.8043,"Toast with Salmon, Scrambled Eggs, and Green Salad","toast, salmon slices, scrambled eggs, green salad","grains, protein, seafood, eggs, vegetables",Mixed Dishes,Mixed Dishes - Sandwiches,Mixed Dishes,"Mixed Dishes - Meat, Poultry, Seafood",True,250.0,17.9,14.3,7.14,28.0,g,Kowalski Companies Inc.,Branded,FREE RANGE EGG SALMON SALAD,2076809.0,58.0
image_190.png,/images/image_190.png,Finn Crisp crackers,Finn Crisp crackers,Tea With Milk,1.0,0.8302,Finn Crisp crackers,"rye flour, water, salt, yeast","grains, snack",Grains,"Breads, Rolls, Tortillas",Grains,"Breads, Rolls, Tortillas",True,366.0,7.9,1.3,82.2,,,,SR Legacy,"Crackers, crispbread, rye",172739.0,71.0
image_191.png,/images/image_191.png,coffee with foam,coffee,Coffee Mct,0.9218,0.8175,coffee,"coffee, foam",beverage,Beverages,Coffee and Tea,Beverages,Coffee and Tea,True,250.0,5.0,10.0,40.0,20.0,GRM,Alamance Foods Inc,Branded,"MOCHA COFFEE FOAM, MOCHA",2502939.0,67.0
image_192.png,/images/image_192.png,"shredded carrots, cheesy casserole, vegetable bake, glass of milk",Lasagna with carrots and milk ,Lasagnia With Carrots,0.9056,0.8078,cheesy casserole,"shredded carrots, cheese, milk, vegetables","vegetables, dairy, baked goods",Mixed Dishes,Mixed Dishes - Bean/Vegetable-based,Mixed Dishes,"Mixed Dishes - Meat, Poultry, Seafood",True,109.0,0.8,0.1,6.0,,,,SR Legacy,"Babyfood, vegetables, carrots, strained",173506.0,55.0
image_193.png,/images/image_193.png,"cucumber slices, cauliflower",Cucumber and cauliflower,Black Tea,0.9651,0.8279,Vegetable Platter,"cucumber, cauliflower",vegetables,Vegetables,"Vegetables, excluding potatoes",Vegetables,"Vegetables, excluding potatoes",True,200.0,6.67,16.7,6.67,30.0,GRM,"Lakeview Farms, LLC",Branded,"CUCUMBER DILL CAULIFLOWER DIPS, CUCUMBER DILL",2549080.0,68.0
image_194.png,/images/image_194.png,beverage in mug,Empty cup ,Decaf Tea,0.8558,0.8388,beverage,beverage,beverages,Beverages,Coffee and Tea,Other,Other,False,228.0,0.2,0.0,13.4,,,,SR Legacy,"Beverages, Orange juice drink",169044.0,65.0
image_195.png,/images/image_195.png,tea,tea,Tea,1.0,0.872,tea,"tea leaves, water",beverages,Beverages,Coffee and Tea,Beverages,Coffee and Tea,True,34.0,0.0,0.0,8.46,473.0,ml,Snapple Beverage Corp.,Branded,TEA,540031.0,100.0
image_196.png,/images/image_196.png,salmon with eggs and beets,"Salmon  ,eggs , beetroot and spinach",Salmon Veg Eggs,0.9614,0.8127,salmon with eggs and beets,"salmon, eggs, beets","protein, seafood, vegetables",Mixed Dishes,"Mixed Dishes - Meat, Poultry, Seafood",Mixed Dishes,"Mixed Dishes - Meat, Poultry, Seafood",True,55.0,10.7,0.0,2.36,,,,Foundation,"Eggs, Grade A, Large, egg white",747997.0,56.0
image_197.png,/images/image_197.png,Lindt chocolate bar,Lindt Chocalate bar,85 Percent Dark Chocolate,0.9939,0.8307,Lindt chocolate bar,chocolate,"dessert, sweets",Snacks and Sweets,Candy,Snacks and Sweets,Candy,True,2190.0,6.62,26.6,64.3,,,,SR Legacy,"Candies, KRACKEL Chocolate Bar",167993.0,62.0
image_198.png,/images/image_198.png,fried plantains,Fried Plantain,Plantain,0.9927,0.8314,fried plantains,"plantains, oil",fruit,Fruit,Fruits,Fruit,Fruits,True,200.0,1.18,1.18,45.9,85.0,GRM,Gracekennedy Foods (USA) LLC,Branded,PLANTAIN FRIES,2632183.0,90.0
image_199.png,/images/image_199.png,cinnamon roll,Cinnamon Bun,Cinnamon Bun,0.9687,0.8426,cinnamon roll,"dough, cinnamon, sugar, butter, icing","baked goods, dessert, grain",Snacks and Sweets,Sweet Bakery Products,Snacks and Sweets,Sweet Bakery Products,True,556.0,2.78,30.6,66.7,36.0,g,Rich Products Corporation,Branded,CINNAMON ROLL,2066251.0,100.0
